Component 1: Combined Fluid Force Magnitude,Component 1: Combined Fluid Torque Magnitude,Component 1: Pressure Force,Component 1: Shear Force,Component 1: Volume,Component 1: X Combined Fluid Force,Component 1: X Combined Fluid Torque About Reference Point,Component 1: X Pressure Force,Component 1: X Shear Force,Component 1: Y Combined Fluid Force,Component 1: Y Combined Fluid Torque About Reference Point,Component 1: Y Pressure Force,Component 1: Y Shear Force,Component 1: Z Combined Fluid Force,Component 1: Z Combined Fluid Torque About Reference Point,Component 1: Z Pressure Force,Component 1: Z Shear Force,Diagnostics: % Parallel Efficiency,Diagnostics: Accumulated Fluid Mass Source,Diagnostics: Convective Volume Error,Diagnostics: Convective Volume Error; % Lost,Diagnostics: Elapsed Clock Time,Diagnostics: Elapsed Clock Time Per Time Step,Diagnostics: Fluid 1 Volume Net Influx,Diagnostics: Free Surface Time-step Limit,Diagnostics: Interblock Boundary Volume Error,Diagnostics: Interblock Boundary Volume Error; % Lost,Diagnostics: Maximum Pressure Residual,Diagnostics: Pressure Convergence Criterion,Diagnostics: Pressure Iteration Count,Diagnostics: Pressure Relaxation Factor,Diagnostics: Time-step Size,Diagnostics: Time-step Stability Limit,Diagnostics: Viscous Time-step Limit,Diagnostics: Volumetric Convective Time-step Limit,Diagnostics: X-direction Convective Time-step Limit,Diagnostics: Y-direction Convective Time-step Limit,Diagnostics: Z-direction Convective Time-step Limit,F3D-Global_0,F3D-Global_1,F3D-Global_2,F3D-Global_3,F3D-Global_4,F3D-Global_5,F3D-Global_6,F3D-Global_Magnitude,F3D-Process_0,F3D-Process_1,F3D-Process_2,F3D-Process_Magnitude,F3D_COMPONENT_FACETS,F3D_COMPONENT_TYPES,F3D_FIXED_DATA_0,F3D_FIXED_DATA_1,F3D_HISTORY_DATA_0,F3D_HISTORY_DATA_1,F3D_HISTORY_DATA_2,F3D_MESH_ARRAY_TYPES,F3D_MESH_DATA_0,F3D_MESH_DATA_1,F3D_PARTICLE_DATA_0,F3D_PARTICLE_DATA_1,Fill Fraction,Fluid Center Of Mass X-coordinate,Fluid Center Of Mass Y-coordinate,Fluid Center Of Mass Z-coordinate,Fluid Surface Area,History Probe 1: Dynamic Viscosity,History Probe 1: Fluid Velocity Magnitude,History Probe 1: Fluid X-velocity,History Probe 1: Fluid Y-velocity,History Probe 1: Fluid Z-velocity,History Probe 1: Fraction Of Fluid,History Probe 1: Pressure,History Probe 1: Probe Velocity Magnitude,History Probe 1: Probe X-velocity,History Probe 1: Probe Y-velocity,History Probe 1: Probe Z-velocity,History Probe 1: Strain Rate Magnitude,History Probe 1: Turbulence Intensity; %,History Probe 1: Turbulent Dissipation,History Probe 1: Turbulent Energy,History Probe 1: X-coordinate,History Probe 1: Y-coordinate,History Probe 1: Z-coordinate,Mass-averaged Fluid Mean Kinetic Energy,Mass-averaged Turbulent Buoyant Production,Mass-averaged Turbulent Dissipation,Mass-averaged Turbulent Kinetic Energy,Mass-averaged Turbulent Shear Production,Maximum Fluid #1 Velocity,Maximum Fluid Surface Velocity,Mesh Block 1, Ymax: Fluid #1 Volume Flow Rate,Mesh Block 1, Ymin: Fluid #1 Elevation,Mesh Block 1, Ymin: Fluid #1 Volume Flow Rate,Mesh Block 1, Ymin: Specified Turbulent Dissipation,Mesh Block 1, Ymin: Specified Turbulent Energy,Mesh Block 1, Ymin: Specified X-velocity Of Current,Mesh Block 1, Ymin: Specified Y-velocity Of Current,Mesh Block 1, Ymin: Specified Z-velocity Of Current,Mesh Block 1, Zmax: Fluid #1 Volume Flow Rate,Mesh Block 1, Zmax: Specified Fluid Fraction,Mesh Block 1, Zmax: Specified Pressure,Mesh Block 1, Zmax: Specified Turbulent Dissipation,Mesh Block 1, Zmax: Specified Turbulent Energy,Mesh Block 1, Zmax: Specified X-velocity,Mesh Block 1, Zmax: Specified Y-velocity,Mesh Block 2, Xmax: Fluid #1 Volume Flow Rate,Mesh Block 2, Xmin: Fluid #1 Volume Flow Rate,Mesh Block 2, Ymax: Fluid #1 Volume Flow Rate,Mesh Block 2, Ymin: Fluid #1 Volume Flow Rate,Mesh Block 2, Zmax: Fluid #1 Volume Flow Rate,Mesh Block 2, Zmax: Specified Fluid Fraction,Mesh Block 2, Zmax: Specified Pressure,Mesh Block 2, Zmax: Specified Turbulent Dissipation,Mesh Block 2, Zmax: Specified Turbulent Energy,Mesh Block 2, Zmax: Specified X-velocity,Mesh Block 2, Zmax: Specified Y-velocity,NumberOfMeshBlocks,Probe Particles,Time,Total Fluid Mass,Total Number Of Particles,Void Total Volume,Void Volume Center - X,Void Volume Center - Y,Void Volume Center - Z,Volume Of Fluid #1
3.34737,1.24479,3.35914,0.0124879,0.00188898,0.00124554,0.814136,0.00124469,8.56218e-07,-3.34736,0.0017875,-3.35914,0.0117779,-0.00415089,-0.941643,5.75889e-16,-0.00415089,54.9961,1.35157,0,0,10.988,0,0.0013122,0.00522012,0,0,0.000148531,0,11,1,0.00522012,0.00522012,0.0421623,0.0134111,0.0522012,0.00664806,0.0158319,0,2,2,1,1,0,0,3,2,1,1,2,3452,0,afb      0,Area Fraction Back,dt       0,Diagnostics: Time-step Size,s,4,afb      0,Area Fraction Back,idprt15 -1,Particle Id,0.479096,0.28,4.09906,0.218697,4.61895,0.00113626,0.103798,0,0.0929899,-0.0461176,0.564437,55.7741,0,0,0,0,0.141546,0.000880567,3.16228e-19,1.83716e-13,0.28,4.03,0.455,0.00236932,0,3.46503e-09,6.75937e-08,0,0.118712,0.140065,0.01182,0.461426,0.026918,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,0.00395401,0.00332703,0,0,0,3.16228e-19,1.83716e-13,0,0,2,1,0,2073.08,1,2.18835,0.28,4.12966,0.672113,2.0127
69.4206,25.2668,69.4136,0.00757561,0.00188898,0.0373309,-16.3483,0.0373245,6.46309e-06,69.4205,0.0117767,69.4136,0.00698698,0.00292779,19.2652,1.52389e-15,0.00292779,85.2564,1.41944,1.6208e-06,8.05216e-05,12.571,1.583,0.0013781,0.00523644,-4.43275e-05,-0.00220219,0.0110243,0.017241,9,1,0.00522012,0.00522012,0.0421623,0.0134111,0.0522012,0.00664806,0.0158319,0,0,0,0,0,0,0,0,0,0,0,0,,,afr      0,Area Fraction Right,elt      0,Diagnostics: Elapsed Clock Time,s,4,afr      0,Area Fraction Right,idspc15 -1,Associated Particle Species,0.479124,0.28,4.09861,0.218717,4.62099,0.00541111,0.1444,3.90816e-06,0.130111,0.0626296,0.578353,140.819,0,0,0,0,8.73293,0.0367196,3.5621e-13,3.2517e-10,0.28,4.03,0.455,0.00241165,0,2.1356e-07,5.0601e-08,2.0602e-06,0.3891,0.427549,0.0126703,0.461423,0.0269325,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0.000343126,-0.000346544,0.00221074,0.00126288,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.00522012,2073.2,1,2.18819,0.28,4.13007,0.67213,2.01281
34.9647,12.4415,34.951,0.0141013,0.00188898,-0.122888,-6.99774,-0.122919,3.15431e-05,34.9645,-0.0222134,34.9508,0.0137076,-0.00330872,10.287,3.39005e-16,-0.00330872,100,1.687,2.17599e-05,0.00108077,18.906,0.54,0.00163787,0.00536562,-8.72425e-05,-0.00433315,0.0146861,0.0231046,5,1,0.000779395,0.00106745,0.00147291,0.00779395,0.00779395,0.00758534,0.00614005,0,0,0,0,0,0,0,0,0,0,0,0,,,aft      0,Area Fraction Top,elt_cyc  0,Diagnostics: Elapsed Clock Time Per Time Step,s,4,aft      0,Area Fraction Top,motn15  -1,Motion Attribute,0.479184,0.28,4.09707,0.218755,4.62289,0.0193391,0.0773235,-1.03055e-05,0.0695826,0.0337222,0.718875,5.88905,0,0,0,0,2.03095,11.5222,7.1071e-07,3.17612e-05,0.28,4.03,0.455,0.00239236,0,5.737e-07,5.76716e-07,5.01805e-06,0.303236,0.302754,0.0142818,0.461357,0.0269215,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,-0.000327893,0.000328549,0.00144643,0.00186557,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.0228025,2073.46,1,2.18787,0.28,4.1315,0.672161,2.01307
5.17889,1.48344,5.18971,0.0115197,0.00188898,-0.056594,0.849856,-0.0566407,4.67379e-05,-5.17858,-0.0103638,-5.1894,0.0108236,-0.00394344,-1.21582,5.76621e-16,-0.00394344,100,2.02511,4.95185e-05,0.00245888,32.366,0.354,0.00196613,0.00527524,2.92226e-06,0.000145107,0.0155339,0.0643685,2,1,0.000961466,0.000961466,0.00133044,0.00961466,0.00961466,0.00961466,0.00961466,0,0,0,0,0,0,0,0,0,0,0,0,,,icstat   0,Cell Type,peff     0,Diagnostics: % Parallel Efficiency,,7,icstat   0,Cell Type,pbtag15 -1,Associated Particle Class,0.479222,0.28,4.09504,0.218763,4.62046,0.0170568,0.0428382,3.77392e-05,0.0409388,0.0126143,0.598882,12.7744,0,0,0,0,1.27488,11.9366,8.7545e-07,3.45576e-05,0.28,4.03,0.455,0.00242539,0,7.11551e-07,6.4517e-07,2.92427e-06,0.165933,0.197532,0.014911,0.461152,0.026774,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,-7.84018e-05,8.03276e-05,0.00111926,0.00170098,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.045476,2073.62,1,2.18779,0.28,4.13337,0.672171,2.01322
2.09057,0.622977,2.09909,0.00933344,0.00188898,-0.00464456,0.260839,-0.00469928,5.4724e-05,-2.09057,-0.00081347,-2.09908,0.00851769,-0.00381563,-0.565741,5.46536e-16,-0.00381563,96.4797,2.3029,6.4014e-05,0.00317787,39.598,0.332,0.00223583,0.00523654,7.82641e-05,0.00388529,0.0176671,0.0670751,2,1,0.00131231,0.00131231,0.00179571,0.0131231,0.00938923,0.0105543,0.0131231,0,0,0,0,0,0,0,0,0,0,0,0,,,ijkmob   0,Component Number,f        1,History Probe 1: Fraction Of Fluid,,2,ijkmob   0,Component Number,pden15  -1,Density,0.479263,0.280001,4.09306,0.218783,4.62019,0.0174104,0.0164953,0.000154662,0.0163103,-0.00245831,0.54839,10.7474,0,0,0,0,2.66163,13.56,1.3495e-06,4.5102e-05,0.28,4.03,0.455,0.00245288,0,6.00717e-07,6.45962e-07,2.63859e-06,0.149633,0.184876,0.0148236,0.46082,0.0264841,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,-1.40942e-05,1.65111e-05,0.00137647,0.00148677,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.0677789,2073.8,1,2.18761,0.28,4.1352,0.672188,2.0134
1.74758,0.531297,1.75465,0.0081621,0.00188898,0.00233976,0.183674,0.00227763,6.21354e-05,-1.74758,0.000811332,-1.75465,0.00707317,-0.00407264,-0.498537,5.39559e-16,-0.00407264,100,2.57613,7.58765e-05,0.00376579,44.14,0.329,0.00250109,0.00522012,0.000144907,0.00719182,0.0172485,0.0195186,2,1,0.00186941,0.00186941,0.00254253,0.0171009,0.00944382,0.00829209,0.0105623,0,0,0,0,0,0,0,0,0,0,0,0,,,vf       0,Cell Volume Fraction,p        1,History Probe 1: Pressure,Pa,4,vf       0,Cell Volume Fraction,ppres15 -1,Pressure,0.479308,0.280001,4.09109,0.218806,4.62024,0.0188619,0.0330102,0.000407932,-0.0145001,-0.0296522,0.558683,10.4991,0,0,0,0,4.07162,19.9852,6.31939e-06,9.89702e-05,0.28,4.03,0.455,0.00247792,0,5.38995e-07,6.58407e-07,2.6344e-06,0.152961,0.162053,0.0143218,0.460351,0.0260443,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,-3.70418e-06,5.58964e-06,0.00142303,0.00129749,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.0905175,2073.99,1,2.18743,0.28,4.13701,0.672206,2.01358
1.77542,0.522966,1.78127,0.0073898,0.00188898,-0.00386296,0.205718,-0.00393419,7.12294e-05,-1.77541,-0.00161364,-1.78127,0.00585886,-0.00450308,-0.480803,5.34034e-16,-0.00450308,99.8403,2.85151,8.65501e-05,0.00429442,47.849,0.313,0.00276846,0.00522012,0.000206807,0.0102613,0.0392198,0.0420668,2,1,0.00228191,0.00228191,0.00307952,0.0150151,0.00893811,0.00809962,0.00992292,0,0,0,0,0,0,0,0,0,0,0,0,,,vf1      0,Component 1: Volume Fraction,mu       1,History Probe 1: Dynamic Viscosity,Pas,4,vf1      0,Component 1: Volume Fraction,psize15 -1,Diameter,0.479355,0.280001,4.08916,0.21883,4.62095,0.0184448,0.0652752,0.000705838,-0.0240375,-0.060684,0.542437,9.51495,0,0,0,0,3.94954,24.8783,1.6395e-05,0.000154672,0.28,4.03,0.455,0.00249902,0,4.99637e-07,6.78039e-07,2.63507e-06,0.20928,0.262685,0.0134887,0.459749,0.0254549,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,3.30056e-06,-1.21938e-06,0.00141469,0.00111175,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.113546,2074.2,1,2.18722,0.28,4.13879,0.672226,2.01378
1.88914,0.567015,1.89391,0.00681815,0.00188898,-0.00637467,0.263091,-0.00645433,7.96583e-05,-1.88913,-0.00178825,-1.8939,0.00477342,-0.00486778,-0.50228,5.30062e-16,-0.00486778,97.6563,3.13277,9.62079e-05,0.0047724,51.171,0.4,0.00304152,0.00522012,0.000265747,0.0131824,0.0197087,0.0342637,3,1,0.00282212,0.00282212,0.00378879,0.00902004,0.00920168,0.00643356,0.00843276,0,0,0,0,0,0,0,0,0,0,0,0,,,vfa      0,Volume Fraction After AVRCK Adjustment,tke      1,History Probe 1: Turbulent Energy,J/kg,4,vfa      0,Volume Fraction After AVRCK Adjustment,pstag15 -1,Probe Id,0.479407,0.280001,4.08733,0.218855,4.62085,0.0156804,0.0911803,0.0010031,-0.0215291,-0.0885965,0.427355,6.1547,0,0,0,0,3.10059,24.9424,1.98379e-05,0.000156492,0.28,4.03,0.455,0.00251546,0,4.71039e-07,7.01277e-07,2.53448e-06,0.215699,0.387243,0.0122895,0.459022,0.024725,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,2.23709e-05,-2.0792e-05,0.00137934,0.000942809,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.136663,2074.42,1,2.18701,0.28,4.14048,0.672247,2.014
2.06463,0.645722,2.06852,0.00644356,0.00188898,-0.00662981,0.337789,-0.00672138,9.15656e-05,-2.06462,-0.00130876,-2.06851,0.00389441,-0.00513271,-0.550321,5.2277e-16,-0.00513271,86.3194,3.40738,0.000104691,0.00519201,54.261,0.491,0.00330813,0.00522012,0.000317824,0.015762,0.0109231,0.0293768,4,1,0.00332127,0.00332127,0.0044371,0.00955241,0.00968905,0.00778675,0.00776209,0,0,0,0,0,0,0,0,0,0,0,0,,,,,trbint   1,History Probe 1: Turbulence Intensity; %,,5,f       -1,Fraction Of Fluid,ptype15 -1,Probe Type,0.479458,0.280001,4.08571,0.21888,4.6207,0.0154708,0.0798827,0.000626037,-0.0122475,-0.0789358,0.365681,2.83815,0,0,0,0,5.70472,27.9188,2.76923e-05,0.000196958,0.28,4.03,0.455,0.00252686,0,4.47885e-07,7.24452e-07,2.50224e-06,0.263915,0.286764,0.010849,0.458233,0.0239186,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,1.34156e-05,-5.26778e-06,0.00132784,0.000805165,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.158413,2074.64,1,2.18679,0.28,4.14198,0.67227,2.01422
2.42934,0.7927,2.43231,0.00608395,0.00188898,-0.0110032,0.475365,-0.0110987,9.54822e-05,-2.42931,-0.00265654,-2.43228,0.00297491,-0.00530616,-0.634345,5.10835e-16,-0.00530616,97.6563,3.74777,0.000114299,0.005667,57.372,0.456,0.00363861,0.00522012,0.000375373,0.0186112,0.0118019,0.025187,4,1,0.00389327,0.00389327,0.00517667,0.00812796,0.0117957,0.00616214,0.00879369,0,0,0,0,0,0,0,0,0,0,0,0,,,,,dtke     1,History Probe 1: Turbulent Dissipation,J/kg/s,5,fmaxv   -1,Local Maximum Velocity,tpart15 -1,Life Time,0.479525,0.280001,4.08398,0.218911,4.62085,1.781e-05,0.177442,0.00283449,0.0194348,-0.176352,0,0,0,0,0,0,0,0,0,0,0.28,4.03,0.455,0.00253532,0,4.21889e-07,7.53195e-07,2.40991e-06,0.236064,0.305939,0.00887509,0.457187,0.0228352,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,1.7425e-05,-1.18559e-05,0.00127239,0.000633715,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,0.183934,2074.93,1,2.18651,0.28,4.14358,0.672299,2.0145
